country,year,value,region,indicator
TGO,2003,8.1,Africa,MDG_0000000017
SWE,2011,0.5,Europe,MDG_0000000017
IND,2015,28,South-East Asia,MDG_0000000017
NLD,2003,0.46,Europe,MDG_0000000017
TUR,2003,1.4,Europe,MDG_0000000017
URY,2023,3.8,Americas,MDG_0000000017
MYS,2012,5.2,Western Pacific,MDG_0000000017
VUT,2009,4.6,Western Pacific,MDG_0000000017
RUS,2018,6.3,Europe,MDG_0000000017
PAN,2015,5.7,Americas,MDG_0000000017
MUS,2021,1,Africa,MDG_0000000017
KOR,2015,5.2,Western Pacific,MDG_0000000017
GUY,2016,13,Americas,MDG_0000000017
BGD,2011,54,South-East Asia,MDG_0000000017
EST,2016,2.1,Europe,MDG_0000000017
TZA,2017,45,Africa,MDG_0000000017
KOR,2021,3.3,Western Pacific,MDG_0000000017
SOM,2005,70,Eastern Mediterranean,MDG_0000000017
TTO,2022,1.5,Americas,MDG_0000000017
COD,2015,64,Africa,MDG_0000000017
MDG,2020,49,Africa,MDG_0000000017
CUB,2000,0.48,Americas,MDG_0000000017
KHM,2015,21,Western Pacific,MDG_0000000017
ERI,2017,18,Africa,MDG_0000000017
PRI,2008,0.4,Americas,MDG_0000000017
AUT,2002,0.82,Europe,MDG_0000000017
GRD,2011,1.5,Americas,MDG_0000000017
WB_UMI,2006,11,NA,MDG_0000000017
MAC,2000,9.9,NA,MDG_0000000017
HTI,2002,16,Americas,MDG_0000000017
SVN,2007,1.4,Europe,MDG_0000000017
MHL,2019,53,Western Pacific,MDG_0000000017
COM,2007,7.2,Africa,MDG_0000000017
KEN,2020,38,Africa,MDG_0000000017
SWE,2016,0.26,Europe,MDG_0000000017
ZWE,2010,8.9,Africa,MDG_0000000017
LBN,2014,1,Eastern Mediterranean,MDG_0000000017
MEX,2004,2.7,Americas,MDG_0000000017
CZE,2021,0.35,Europe,MDG_0000000017
PNG,2001,99,Western Pacific,MDG_0000000017
GNQ,2007,29,Africa,MDG_0000000017
ERI,2021,12,Africa,MDG_0000000017
GMB,2022,21,Africa,MDG_0000000017
WSM,2010,0.71,Western Pacific,MDG_0000000017
KIR,2002,45,Western Pacific,MDG_0000000017
AFR,2000,53,NA,MDG_0000000017
ECU,2008,6.2,Americas,MDG_0000000017
WB_HI,2017,1.7,NA,MDG_0000000017
SUR,2004,1.2,Americas,MDG_0000000017
JOR,2003,0.56,Eastern Mediterranean,MDG_0000000017
BEN,2000,17,Africa,MDG_0000000017
IRL,2003,0.93,Europe,MDG_0000000017
ECU,2000,12,Americas,MDG_0000000017
GIN,2015,25,Africa,MDG_0000000017
LVA,2001,13,Europe,MDG_0000000017
SVK,2008,0.79,Europe,MDG_0000000017
CYP,2008,0.22,Europe,MDG_0000000017
SLE,2018,33,Africa,MDG_0000000017
GHA,2018,36,Africa,MDG_0000000017
MKD,2013,1,Europe,MDG_0000000017
ISR,2000,1.3,Europe,MDG_0000000017
TJK,2020,7.9,Europe,MDG_0000000017
LKA,2023,3.5,South-East Asia,MDG_0000000017
GBR,2001,0.84,Europe,MDG_0000000017
SGP,2003,2.1,Western Pacific,MDG_0000000017
SWZ,2009,52,Africa,MDG_0000000017
BLZ,2005,2,Americas,MDG_0000000017
SYC,2012,0,Africa,MDG_0000000017
LBN,2003,0.81,Eastern Mediterranean,MDG_0000000017
PNG,2023,27,Western Pacific,MDG_0000000017
BTN,2008,18,South-East Asia,MDG_0000000017
MUS,2004,1.3,Africa,MDG_0000000017
IND,2007,47,South-East Asia,MDG_0000000017
WB_HI,2004,4.1,NA,MDG_0000000017
SMR,2003,0,Europe,MDG_0000000017
GUY,2018,7.6,Americas,MDG_0000000017
LTU,2004,9.2,Europe,MDG_0000000017
EUR,2014,3.7,NA,MDG_0000000017
IRQ,2008,4,Eastern Mediterranean,MDG_0000000017
LBR,2020,70,Africa,MDG_0000000017
LAO,2003,104,Western Pacific,MDG_0000000017
TGO,2023,0.86,Africa,MDG_0000000017
AUT,2003,0.56,Europe,MDG_0000000017
SEAR,2005,54,NA,MDG_0000000017
CRI,2009,0.94,Americas,MDG_0000000017
PHL,2016,26,Western Pacific,MDG_0000000017
MAC,2006,7.8,NA,MDG_0000000017
GNB,2009,56,Africa,MDG_0000000017
ECU,2017,3.8,Americas,MDG_0000000017
IDN,2018,35,South-East Asia,MDG_0000000017
KHM,2023,21,Western Pacific,MDG_0000000017
BHS,2000,2.7,Americas,MDG_0000000017
TKM,2011,12,Europe,MDG_0000000017
KWT,2021,0.37,Eastern Mediterranean,MDG_0000000017
TUV,2019,24,Western Pacific,MDG_0000000017
EGY,2002,1.4,Eastern Mediterranean,MDG_0000000017
SLV,2007,1.6,Americas,MDG_0000000017
SGP,2020,0.42,Western Pacific,MDG_0000000017
HKG,2015,2.4,NA,MDG_0000000017
MLI,2005,12,Africa,MDG_0000000017
GLOBAL,2014,18,NA,MDG_0000000017
AND,2004,0.87,Europe,MDG_0000000017
MNE,2006,0.96,Europe,MDG_0000000017
BGD,2013,47,South-East Asia,MDG_0000000017
SAU,2014,0.94,Eastern Mediterranean,MDG_0000000017
IRQ,2010,3.4,Eastern Mediterranean,MDG_0000000017
URY,2013,1.9,Americas,MDG_0000000017
PAN,2003,6.4,Americas,MDG_0000000017
BLZ,2020,1.8,Americas,MDG_0000000017
MWI,2008,33,Africa,MDG_0000000017
TCD,2019,22,Africa,MDG_0000000017
MRT,2010,28,Africa,MDG_0000000017
VUT,2002,8.9,Western Pacific,MDG_0000000017
KWT,2013,0.18,Eastern Mediterranean,MDG_0000000017
NPL,2013,69,South-East Asia,MDG_0000000017
BEL,2005,0.87,Europe,MDG_0000000017
OMN,2013,0.46,Eastern Mediterranean,MDG_0000000017
AFR,2013,41,NA,MDG_0000000017
URY,2012,1.4,Americas,MDG_0000000017
THA,2005,16,South-East Asia,MDG_0000000017
ISL,2012,0.86,Europe,MDG_0000000017
KAZ,2006,21,Europe,MDG_0000000017
BEN,2007,11,Africa,MDG_0000000017
ATG,2000,1.3,Americas,MDG_0000000017
AFR,2005,51,NA,MDG_0000000017
IRQ,2003,5.8,Eastern Mediterranean,MDG_0000000017
CHN,2003,6.7,Western Pacific,MDG_0000000017
NGA,2008,52,Africa,MDG_0000000017
COM,2016,6.7,Africa,MDG_0000000017
NLD,2017,0.14,Europe,MDG_0000000017
BDI,2021,21,Africa,MDG_0000000017
AUS,2002,0.33,Western Pacific,MDG_0000000017
SMR,2004,0,Europe,MDG_0000000017
PAN,2012,5.2,Americas,MDG_0000000017
LUX,2021,0.17,Europe,MDG_0000000017
HRV,2011,1.5,Europe,MDG_0000000017
PHL,2007,31,Western Pacific,MDG_0000000017
LTU,2013,7.1,Europe,MDG_0000000017
SWZ,2014,44,Africa,MDG_0000000017
ESP,2006,0.91,Europe,MDG_0000000017
LTU,2005,11,Europe,MDG_0000000017
MDG,2009,60,Africa,MDG_0000000017
CRI,2019,0.77,Americas,MDG_0000000017
BTN,2017,16,South-East Asia,MDG_0000000017
BDI,2003,41,Africa,MDG_0000000017
ZWE,2013,9.3,Africa,MDG_0000000017
KNA,2016,1.9,Americas,MDG_0000000017
MOZ,2006,29,Africa,MDG_0000000017
TJK,2011,10,Europe,MDG_0000000017
CIV,2003,50,Africa,MDG_0000000017
DNK,2000,0.75,Europe,MDG_0000000017
SYR,2021,0.13,Eastern Mediterranean,MDG_0000000017
NIU,2004,0,Western Pacific,MDG_0000000017
IRL,2008,0.71,Europe,MDG_0000000017
MMR,2009,110,South-East Asia,MDG_0000000017
SLV,2010,1.4,Americas,MDG_0000000017
BRB,2021,0.87,Americas,MDG_0000000017
MKD,2017,0.56,Europe,MDG_0000000017
MRT,2014,22,Africa,MDG_0000000017
ARE,2005,0.66,Eastern Mediterranean,MDG_0000000017
LTU,2017,5.8,Europe,MDG_0000000017
LKA,2014,3.4,South-East Asia,MDG_0000000017
VNM,2018,11,Western Pacific,MDG_0000000017
GHA,2004,49,Africa,MDG_0000000017
SYR,2005,0.36,Eastern Mediterranean,MDG_0000000017
SYC,2008,2,Africa,MDG_0000000017
TTO,2002,1.6,Americas,MDG_0000000017
LTU,2000,11,Europe,MDG_0000000017
TUN,2010,1.5,Eastern Mediterranean,MDG_0000000017
ARG,2019,1.4,Americas,MDG_0000000017
WB_HI,2021,1.2,NA,MDG_0000000017
LAO,2005,88,Western Pacific,MDG_0000000017
WB_UMI,2008,10,NA,MDG_0000000017
SLE,2009,56,Africa,MDG_0000000017
QAT,2008,0.34,Eastern Mediterranean,MDG_0000000017
AGO,2011,74,Africa,MDG_0000000017
HUN,2007,2.2,Europe,MDG_0000000017
GEO,2011,5.6,Europe,MDG_0000000017
MYS,2018,4.4,Western Pacific,MDG_0000000017
NER,2005,35,Africa,MDG_0000000017
BHS,2021,0.58,Americas,MDG_0000000017
GTM,2008,2.6,Americas,MDG_0000000017
MNE,2019,0.2,Europe,MDG_0000000017
YEM,2008,11,Eastern Mediterranean,MDG_0000000017
FRA,2023,0.68,Europe,MDG_0000000017
NAM,2022,55,Africa,MDG_0000000017
CYP,2007,0.11,Europe,MDG_0000000017
KIR,2019,37,Western Pacific,MDG_0000000017
CHN,2002,7.3,Western Pacific,MDG_0000000017
ISL,2009,2.6,Europe,MDG_0000000017
CZE,2019,0.21,Europe,MDG_0000000017
IRN,2000,0.89,Eastern Mediterranean,MDG_0000000017
CAF,2008,84,Africa,MDG_0000000017
WPR,2018,4.8,NA,MDG_0000000017
ARM,2020,1.6,Europe,MDG_0000000017
MEX,2019,1.8,Americas,MDG_0000000017
FRA,2020,0.47,Europe,MDG_0000000017
GLOBAL,2023,13,NA,MDG_0000000017
KEN,2022,31,Africa,MDG_0000000017
MCO,2017,0,Europe,MDG_0000000017
IRQ,2022,1.7,Eastern Mediterranean,MDG_0000000017
BRN,2002,3,Western Pacific,MDG_0000000017
GBR,2018,0.4,Europe,MDG_0000000017
NRU,2010,2.8,Western Pacific,MDG_0000000017
ROU,2018,4.7,Europe,MDG_0000000017
MHL,2011,34,Western Pacific,MDG_0000000017
MHL,2017,48,Western Pacific,MDG_0000000017
EGY,2021,0.43,Eastern Mediterranean,MDG_0000000017
ZAF,2020,38,Africa,MDG_0000000017
ARM,2007,6.4,Europe,MDG_0000000017
YEM,2014,5.6,Eastern Mediterranean,MDG_0000000017
KAZ,2004,22,Europe,MDG_0000000017
IRQ,2006,5,Eastern Mediterranean,MDG_0000000017
CHE,2001,0.54,Europe,MDG_0000000017
TKM,2001,24,Europe,MDG_0000000017
HND,2005,5.4,Americas,MDG_0000000017
MKD,2014,1.2,Europe,MDG_0000000017
CMR,2008,42,Africa,MDG_0000000017
WB_UMI,2017,7.1,NA,MDG_0000000017
CMR,2004,56,Africa,MDG_0000000017
LCA,2013,2.6,Americas,MDG_0000000017
GIN,2012,26,Africa,MDG_0000000017
ERI,2000,6.6,Africa,MDG_0000000017
MOZ,2020,22,Africa,MDG_0000000017
KNA,2023,1.9,Americas,MDG_0000000017
TLS,2004,61,South-East Asia,MDG_0000000017
MDV,2018,2.2,South-East Asia,MDG_0000000017
BTN,2022,30,South-East Asia,MDG_0000000017
KGZ,2005,15,Europe,MDG_0000000017
KEN,2008,78,Africa,MDG_0000000017
PRI,2018,0.16,Americas,MDG_0000000017
BIH,2016,3.5,Europe,MDG_0000000017
SLE,2020,40,Africa,MDG_0000000017
AUS,2017,0.2,Western Pacific,MDG_0000000017
IND,2008,45,South-East Asia,MDG_0000000017
GMB,2009,24,Africa,MDG_0000000017
ROU,2000,9.5,Europe,MDG_0000000017
CYP,2014,0.41,Europe,MDG_0000000017
TUN,2016,1.3,Eastern Mediterranean,MDG_0000000017
GTM,2020,1.2,Americas,MDG_0000000017
KAZ,2017,3.1,Europe,MDG_0000000017
GIN,2008,32,Africa,MDG_0000000017
NER,2013,18,Africa,MDG_0000000017
BEL,2009,0.55,Europe,MDG_0000000017
ARM,2012,4.7,Europe,MDG_0000000017
LBY,2003,3.5,Eastern Mediterranean,MDG_0000000017
BRB,2023,0.87,Americas,MDG_0000000017
VNM,2007,25,Western Pacific,MDG_0000000017
LVA,2009,5.3,Europe,MDG_0000000017
TZA,2018,40,Africa,MDG_0000000017
THA,2006,15,South-East Asia,MDG_0000000017
ARG,2000,2.4,Americas,MDG_0000000017
RWA,2004,6.4,Africa,MDG_0000000017
PAN,2008,5.9,Americas,MDG_0000000017
PLW,2005,4.8,Western Pacific,MDG_0000000017
EMR,2011,14,NA,MDG_0000000017
PRI,2015,0.17,Americas,MDG_0000000017
BTN,2007,19,South-East Asia,MDG_0000000017
AFG,2010,43,Eastern Mediterranean,MDG_0000000017
WSM,2000,2.3,Western Pacific,MDG_0000000017
MAR,2012,8.1,Eastern Mediterranean,MDG_0000000017
BEN,2014,9.4,Africa,MDG_0000000017
CZE,2014,0.38,Europe,MDG_0000000017
VCT,2016,0.96,Americas,MDG_0000000017
HTI,2021,8.4,Americas,MDG_0000000017
MDG,2005,71,Africa,MDG_0000000017
IND,2002,66,South-East Asia,MDG_0000000017
ITA,2006,0.7,Europe,MDG_0000000017
ITA,2021,0.51,Europe,MDG_0000000017
DEU,2005,0.55,Europe,MDG_0000000017
PAK,2010,26,Eastern Mediterranean,MDG_0000000017
POL,2011,1.8,Europe,MDG_0000000017
EST,2012,2.7,Europe,MDG_0000000017
MYS,2021,6,Western Pacific,MDG_0000000017
BDI,2011,23,Africa,MDG_0000000017
NAM,2017,64,Africa,MDG_0000000017
PRI,2021,0.17,Americas,MDG_0000000017
IND,2020,24,South-East Asia,MDG_0000000017
LAO,2013,56,Western Pacific,MDG_0000000017
EGY,2004,1.2,Eastern Mediterranean,MDG_0000000017
GBR,2012,0.52,Europe,MDG_0000000017
SSD,2022,23,Africa,MDG_0000000017
AUT,2010,0.47,Europe,MDG_0000000017
DOM,2006,8.7,Americas,MDG_0000000017
COK,2017,0,Western Pacific,MDG_0000000017
BRB,2014,0.87,Americas,MDG_0000000017
ISL,2023,0.24,Europe,MDG_0000000017
ESP,2016,0.54,Europe,MDG_0000000017
MDA,2007,18,Europe,MDG_0000000017
KIR,2020,37,Western Pacific,MDG_0000000017
MUS,2011,1.6,Africa,MDG_0000000017
DMA,2000,3.2,Americas,MDG_0000000017
MAC,2003,7.7,NA,MDG_0000000017
NLD,2021,0.12,Europe,MDG_0000000017
BGR,2003,3.8,Europe,MDG_0000000017
COK,2003,0,Western Pacific,MDG_0000000017
SGP,2010,1.7,Western Pacific,MDG_0000000017
PHL,2000,42,Western Pacific,MDG_0000000017
ESP,2004,1.1,Europe,MDG_0000000017
USA,2008,0.21,Americas,MDG_0000000017
BTN,2000,26,South-East Asia,MDG_0000000017
KIR,2010,40,Western Pacific,MDG_0000000017
SDN,2022,7.4,Eastern Mediterranean,MDG_0000000017
NOR,2007,0.76,Europe,MDG_0000000017
CUB,2006,0.42,Americas,MDG_0000000017
URY,2000,2.4,Americas,MDG_0000000017
AND,2007,0.57,Europe,MDG_0000000017
BGR,2006,3.7,Europe,MDG_0000000017
GRC,2002,0.85,Europe,MDG_0000000017
ATG,2005,1.3,Americas,MDG_0000000017
BTN,2016,21,South-East Asia,MDG_0000000017
NRU,2014,7.3,Western Pacific,MDG_0000000017
TLS,2006,72,South-East Asia,MDG_0000000017
YEM,2023,9.3,Eastern Mediterranean,MDG_0000000017
PRT,2009,2.7,Europe,MDG_0000000017
MWI,2013,30,Africa,MDG_0000000017
WB_LI,2005,47,NA,MDG_0000000017
POL,2008,2.3,Europe,MDG_0000000017
NIC,2022,1.9,Americas,MDG_0000000017
ERI,2010,24,Africa,MDG_0000000017
NGA,2001,63,Africa,MDG_0000000017
ZMB,2016,29,Africa,MDG_0000000017
AZE,2000,19,Europe,MDG_0000000017
PRT,2003,3.8,Europe,MDG_0000000017
IRL,2022,0.37,Europe,MDG_0000000017
EST,2001,7.2,Europe,MDG_0000000017
CRI,2006,1.4,Americas,MDG_0000000017
BFA,2003,16,Africa,MDG_0000000017
AZE,2009,7.3,Europe,MDG_0000000017
DNK,2006,0.41,Europe,MDG_0000000017
SWE,2010,0.38,Europe,MDG_0000000017
MDV,2007,1.9,South-East Asia,MDG_0000000017
DEU,2000,0.75,Europe,MDG_0000000017
LTU,2021,3.7,Europe,MDG_0000000017
CHL,2012,2.8,Americas,MDG_0000000017
CPV,2020,4.8,Africa,MDG_0000000017
WB_LI,2007,43,NA,MDG_0000000017
PHL,2008,31,Western Pacific,MDG_0000000017
MDG,2021,46,Africa,MDG_0000000017
BRB,2015,0.87,Americas,MDG_0000000017
MUS,2012,1.3,Africa,MDG_0000000017
CHN,2013,3,Western Pacific,MDG_0000000017
DMA,2004,1.5,Americas,MDG_0000000017
VNM,2002,32,Western Pacific,MDG_0000000017
PNG,2006,105,Western Pacific,MDG_0000000017
WB_LI,2013,35,NA,MDG_0000000017
EST,2009,3.7,Europe,MDG_0000000017
FSM,2008,22,Western Pacific,MDG_0000000017
BRA,2014,2.5,Americas,MDG_0000000017
IDN,2006,50,South-East Asia,MDG_0000000017
BRB,2012,0.54,Americas,MDG_0000000017
GNQ,2011,28,Africa,MDG_0000000017
SDN,2007,30,Eastern Mediterranean,MDG_0000000017
BWA,2009,24,Africa,MDG_0000000017
SGP,2005,1.7,Western Pacific,MDG_0000000017
SLE,2008,59,Africa,MDG_0000000017
MUS,2000,0.54,Africa,MDG_0000000017
AGO,2022,53,Africa,MDG_0000000017
ECU,2022,3,Americas,MDG_0000000017
MWI,2007,29,Africa,MDG_0000000017
MRT,2004,35,Africa,MDG_0000000017
SLE,2013,56,Africa,MDG_0000000017
FIN,2011,1.1,Europe,MDG_0000000017
BHS,2001,1.8,Americas,MDG_0000000017
DJI,2000,45,Eastern Mediterranean,MDG_0000000017
CHL,2006,3.7,Americas,MDG_0000000017
BGR,2017,1.4,Europe,MDG_0000000017
TTO,2009,1.4,Americas,MDG_0000000017
BTN,2018,16,South-East Asia,MDG_0000000017
KHM,2022,23,Western Pacific,MDG_0000000017
CAN,2015,0.34,Americas,MDG_0000000017
ETH,2009,41,Africa,MDG_0000000017
AGO,2009,84,Africa,MDG_0000000017
CPV,2008,6.3,Africa,MDG_0000000017
MMR,2017,50,South-East Asia,MDG_0000000017
NOR,2002,0.76,Europe,MDG_0000000017
DEU,2011,0.42,Europe,MDG_0000000017
MNG,2020,9.6,Western Pacific,MDG_0000000017
TGO,2022,0.88,Africa,MDG_0000000017
AMR,2007,2.3,NA,MDG_0000000017
GRD,2002,0.94,Americas,MDG_0000000017
TON,2018,0.82,Western Pacific,MDG_0000000017
MCO,2004,0.07,Europe,MDG_0000000017
NOR,2005,0.95,Europe,MDG_0000000017
COD,2013,63,Africa,MDG_0000000017
BDI,2018,19,Africa,MDG_0000000017
TUR,2000,2.5,Europe,MDG_0000000017
SUR,2009,2.7,Americas,MDG_0000000017
SLV,2001,1.9,Americas,MDG_0000000017
IRQ,2013,2.9,Eastern Mediterranean,MDG_0000000017
DMA,2018,3,Americas,MDG_0000000017
EMR,2013,13,NA,MDG_0000000017
WPR,2005,8.8,NA,MDG_0000000017
ZMB,2020,32,Africa,MDG_0000000017
GIN,2001,57,Africa,MDG_0000000017
SRB,2012,1.8,Europe,MDG_0000000017
SVN,2014,1,Europe,MDG_0000000017
AZE,2005,9.3,Europe,MDG_0000000017
WB_LMI,2003,54,NA,MDG_0000000017
PRI,2004,0.53,Americas,MDG_0000000017
HUN,2020,0.56,Europe,MDG_0000000017
NPL,2004,106,South-East Asia,MDG_0000000017
SLE,2006,62,Africa,MDG_0000000017
MDA,2001,16,Europe,MDG_0000000017
LSO,2001,84,Africa,MDG_0000000017
BLZ,2000,3,Americas,MDG_0000000017
KWT,2022,0.37,Eastern Mediterranean,MDG_0000000017
KOR,2002,8.1,Western Pacific,MDG_0000000017
TUN,2015,1.3,Eastern Mediterranean,MDG_0000000017
SEN,2015,15,Africa,MDG_0000000017
CHN,2019,2.2,Western Pacific,MDG_0000000017
ZAF,2013,39,Africa,MDG_0000000017
PNG,2020,66,Western Pacific,MDG_0000000017
BOL,2002,25,Americas,MDG_0000000017
CAN,2009,0.25,Americas,MDG_0000000017
FRA,2022,0.68,Europe,MDG_0000000017
BRA,2017,2.5,Americas,MDG_0000000017
POL,2016,1.6,Europe,MDG_0000000017
PAK,2012,25,Eastern Mediterranean,MDG_0000000017
VCT,2006,2.8,Americas,MDG_0000000017
LTU,2019,4.2,Europe,MDG_0000000017
KNA,2000,2.2,Americas,MDG_0000000017
AUT,2016,0.44,Europe,MDG_0000000017
SVN,2003,1.4,Europe,MDG_0000000017
AZE,2008,5.7,Europe,MDG_0000000017
BIH,2007,5.2,Europe,MDG_0000000017
ISL,2002,1.4,Europe,MDG_0000000017
DOM,2001,9.5,Americas,MDG_0000000017
SWZ,2011,58,Africa,MDG_0000000017
PSE,2002,0.21,Eastern Mediterranean,MDG_0000000017
KNA,2001,2.2,Americas,MDG_0000000017
SWZ,2005,82,Africa,MDG_0000000017
ALB,2008,0.53,Europe,MDG_0000000017
PRI,2000,0.58,Americas,MDG_0000000017
MMR,2004,139,South-East Asia,MDG_0000000017
RWA,2023,1.8,Africa,MDG_0000000017
MRT,2020,16,Africa,MDG_0000000017
CMR,2012,36,Africa,MDG_0000000017
WB_LI,2017,30,NA,MDG_0000000017
LKA,2019,3.3,South-East Asia,MDG_0000000017
MRT,2001,55,Africa,MDG_0000000017
BFA,2023,3.1,Africa,MDG_0000000017
GRC,2023,0.41,Europe,MDG_0000000017
SEN,2016,17,Africa,MDG_0000000017
IND,2010,38,South-East Asia,MDG_0000000017
LCA,2009,0.57,Americas,MDG_0000000017
TGO,2012,9.9,Africa,MDG_0000000017
CAN,2011,0.29,Americas,MDG_0000000017
TON,2009,0.73,Western Pacific,MDG_0000000017
DOM,2013,4.6,Americas,MDG_0000000017
SYC,2014,0,Africa,MDG_0000000017
GAB,2004,121,Africa,MDG_0000000017
SLB,2017,8.1,Western Pacific,MDG_0000000017
HUN,2016,0.66,Europe,MDG_0000000017
THA,2007,14,South-East Asia,MDG_0000000017
SLE,2007,66,Africa,MDG_0000000017
COL,2023,2.7,Americas,MDG_0000000017
CHE,2011,0.31,Europe,MDG_0000000017
DZA,2013,7.4,Africa,MDG_0000000017
AFG,2002,57,Eastern Mediterranean,MDG_0000000017
EMR,2016,12,NA,MDG_0000000017
NIC,2015,2,Americas,MDG_0000000017
GEO,2010,5.5,Europe,MDG_0000000017
MCO,2016,0,Europe,MDG_0000000017
UGA,2023,8.7,Africa,MDG_0000000017
PRI,2002,0.64,Americas,MDG_0000000017
QAT,2016,0.3,Eastern Mediterranean,MDG_0000000017
MNG,2012,12,Western Pacific,MDG_0000000017
DMA,2015,4.4,Americas,MDG_0000000017
DJI,2018,28,Eastern Mediterranean,MDG_0000000017
WB_LI,2003,51,NA,MDG_0000000017
PNG,2011,101,Western Pacific,MDG_0000000017
IND,2001,70,South-East Asia,MDG_0000000017
HTI,2000,18,Americas,MDG_0000000017
KGZ,2004,16,Europe,MDG_0000000017
BEN,2008,10,Africa,MDG_0000000017
COL,2004,3.1,Americas,MDG_0000000017
BEN,2005,12,Africa,MDG_0000000017
PHL,2019,27,Western Pacific,MDG_0000000017
PRT,2017,2,Europe,MDG_0000000017
PRI,2016,0.38,Americas,MDG_0000000017
NPL,2011,74,South-East Asia,MDG_0000000017
NLD,2007,0.34,Europe,MDG_0000000017
AUS,2009,0.26,Western Pacific,MDG_0000000017
BOL,2001,27,Americas,MDG_0000000017
BTN,2009,21,South-East Asia,MDG_0000000017
SWZ,2007,53,Africa,MDG_0000000017
BGD,2006,54,South-East Asia,MDG_0000000017
MNE,2008,0.62,Europe,MDG_0000000017
RWA,2006,7.3,Africa,MDG_0000000017
HRV,2002,4.3,Europe,MDG_0000000017
ISR,2010,0.38,Europe,MDG_0000000017
NAM,2020,57,Africa,MDG_0000000017
TUV,2003,30,Western Pacific,MDG_0000000017
AUT,2020,0.46,Europe,MDG_0000000017
PHL,2020,28,Western Pacific,MDG_0000000017
RUS,2020,5,Europe,MDG_0000000017
EST,2000,7.9,Europe,MDG_0000000017
GHA,2013,38,Africa,MDG_0000000017
TUN,2012,1.5,Eastern Mediterranean,MDG_0000000017
DJI,2003,39,Eastern Mediterranean,MDG_0000000017
PNG,2015,53,Western Pacific,MDG_0000000017
NRU,2003,2.8,Western Pacific,MDG_0000000017
EGY,2003,1.5,Eastern Mediterranean,MDG_0000000017
MOZ,2019,19,Africa,MDG_0000000017
IDN,2008,48,South-East Asia,MDG_0000000017
NAM,2023,54,Africa,MDG_0000000017
KHM,2001,41,Western Pacific,MDG_0000000017
TUR,2012,0.94,Europe,MDG_0000000017
SRB,2020,0.67,Europe,MDG_0000000017
ISR,2003,0.77,Europe,MDG_0000000017
DZA,2005,8.8,Africa,MDG_0000000017
NAM,2015,65,Africa,MDG_0000000017
ALB,2000,0.73,Europe,MDG_0000000017
ZWE,2016,8.6,Africa,MDG_0000000017
PRT,2022,2.4,Europe,MDG_0000000017
TTO,2021,1.5,Americas,MDG_0000000017
BGD,2014,46,South-East Asia,MDG_0000000017
ATG,2009,1.6,Americas,MDG_0000000017
WB_UMI,2018,6.9,NA,MDG_0000000017
EGY,2000,1.5,Eastern Mediterranean,MDG_0000000017
BLR,2000,7.9,Europe,MDG_0000000017
WPR,2019,4.5,NA,MDG_0000000017
MDV,2016,2.8,South-East Asia,MDG_0000000017
BHS,2011,1.5,Americas,MDG_0000000017
MYS,2014,5,Western Pacific,MDG_0000000017
FJI,2000,1.9,Western Pacific,MDG_0000000017
SEN,2000,28,Africa,MDG_0000000017
VNM,2023,11,Western Pacific,MDG_0000000017
POL,2007,2.2,Europe,MDG_0000000017
WB_LI,2018,28,NA,MDG_0000000017
HND,2017,4.2,Americas,MDG_0000000017
MDA,2012,13,Europe,MDG_0000000017
GNB,2002,58,Africa,MDG_0000000017
KOR,2008,5.9,Western Pacific,MDG_0000000017
PRY,2017,3.5,Americas,MDG_0000000017
DEU,2017,0.36,Europe,MDG_0000000017
RWA,2000,5.5,Africa,MDG_0000000017
MDG,2017,50,Africa,MDG_0000000017
MOZ,2008,32,Africa,MDG_0000000017
KAZ,2014,5.2,Europe,MDG_0000000017
OMN,2010,0.56,Eastern Mediterranean,MDG_0000000017
BHR,2015,0.51,Eastern Mediterranean,MDG_0000000017
BHS,2007,1,Americas,MDG_0000000017
TGO,2018,3.3,Africa,MDG_0000000017
MNE,2021,0.21,Europe,MDG_0000000017
MLI,2014,8.9,Africa,MDG_0000000017
SWE,2022,0.18,Europe,MDG_0000000017
WB_LMI,2017,28,NA,MDG_0000000017
COD,2010,55,Africa,MDG_0000000017
GAB,2013,107,Africa,MDG_0000000017
VUT,2016,9.9,Western Pacific,MDG_0000000017
YEM,2015,9,Eastern Mediterranean,MDG_0000000017
BWA,2021,30,Africa,MDG_0000000017
ETH,2004,69,Africa,MDG_0000000017
ETH,2023,19,Africa,MDG_0000000017
MDV,2017,2.4,South-East Asia,MDG_0000000017
BEN,2016,9.4,Africa,MDG_0000000017
MDA,2020,6.3,Europe,MDG_0000000017
AMR,2022,2.5,NA,MDG_0000000017
CHE,2013,0.24,Europe,MDG_0000000017
MEX,2020,1.7,Americas,MDG_0000000017
AZE,2007,4.2,Europe,MDG_0000000017
SWZ,2021,24,Africa,MDG_0000000017
PER,2010,9,Americas,MDG_0000000017
AMR,2018,1.8,NA,MDG_0000000017
LAO,2021,27,Western Pacific,MDG_0000000017
GRD,2009,2.5,Americas,MDG_0000000017
LBY,2002,3.9,Eastern Mediterranean,MDG_0000000017
MKD,2018,1.2,Europe,MDG_0000000017
BEL,2003,0.92,Europe,MDG_0000000017
WB_UMI,2022,8.4,NA,MDG_0000000017
ARE,2001,0.66,Eastern Mediterranean,MDG_0000000017
JPN,2020,2.3,Western Pacific,MDG_0000000017
